chunk_size,ratio,arm,policy,compute,rep,touches,bytes_touched,wall_ns,absent_handled,evictions,infeasible,prefetches,pager_bytes_fetched,io_read_bytes_delta,dedup_resident,dedup_fetching,pin_broken,rc
8388608,0.5,E,layer_order_declared,400000,1,1280,10737418240,4169446837,478,856,0,506,8254390272,8254390272,353,767,0,0
8388608,0.5,E,layer_order_declared,400000,2,1280,10737418240,4414547619,481,859,0,506,8279556096,8279556096,339,801,0,0
8388608,0.5,E,layer_order_declared,400000,3,1280,10737418240,4429642899,478,856,0,506,8254390272,8254390272,359,747,0,0
8388608,0.75,C,lru,0,1,1280,10737418240,6116574932,1280,1088,0,0,10737418240,10737418240,1223,5109,0,0
8388608,0.75,C,lru,0,2,1280,10737418240,6045371187,1280,1088,0,0,10737418240,10737418240,1217,5099,0,0
8388608,0.75,C,lru,0,3,1280,10737418240,5995717702,1280,1088,0,0,10737418240,10737418240,1213,5087,0,0
8388608,0.75,D,layer_order_learned,0,1,1280,10737418240,3043676136,643,451,0,0,5393874944,5393874944,607,2621,0,0
8388608,0.75,D,layer_order_learned,0,2,1280,10737418240,2999885860,641,449,0,0,5377097728,5377097728,602,2614,0,0
8388608,0.75,D,layer_order_learned,0,3,1280,10737418240,3170596528,641,449,0,0,5377097728,5377097728,614,2691,0,0
8388608,0.75,D,layer_order_declared,0,1,1280,10737418240,2538758573,512,320,0,0,4294967296,4294967296,503,2083,0,0
8388608,0.75,D,layer_order_declared,0,2,1280,10737418240,2688326536,512,320,0,0,4294967296,4294967296,484,1977,0,0
8388608,0.75,D,layer_order_declared,0,3,1280,10737418240,3128727320,513,321,0,0,4303355904,4303355904,470,2072,0,0
8388608,0.75,E,layer_order_learned,0,1,1280,10737418240,3334210279,425,446,0,213,5351931904,5351931904,472,1689,0,0
8388608,0.75,E,layer_order_learned,0,2,1280,10737418240,2461522939,382,380,0,190,4798283776,4798283776,502,1534,0,0
8388608,0.75,E,layer_order_learned,0,3,1280,10737418240,2464382559,391,388,0,189,4865392640,4865392640,482,1716,0,0
8388608,0.75,E,layer_order_declared,0,1,1280,10737418240,2272831514,184,324,0,332,4328521728,4328521728,430,676,0,0
8388608,0.75,E,layer_order_declared,0,2,1280,10737418240,2134509253,196,338,0,334,4445962240,4445962240,444,676,0,0
8388608,0.75,E,layer_order_declared,0,3,1280,10737418240,2112803407,184,324,0,332,4328521728,4328521728,450,777,0,0
8388608,0.75,C,lru,400000,1,1280,10737418240,7006266592,1280,1088,0,0,10737418240,10737418240,1279,1828,0,0
8388608,0.75,C,lru,400000,2,1280,10737418240,7097093106,1280,1088,0,0,10737418240,10737418240,1280,1672,0,0
8388608,0.75,C,lru,400000,3,1280,10737418240,6764639648,1280,1088,0,0,10737418240,10737418240,1279,1612,0,0
8388608,0.75,D,layer_order_learned,400000,1,1280,10737418240,4036193425,656,464,0,0,5502926848,5502926848,609,967,0,0
8388608,0.75,D,layer_order_learned,400000,2,1280,10737418240,4093233994,659,467,0,0,5528092672,5528092672,611,1081,0,0
8388608,0.75,D,layer_order_learned,400000,3,1280,10737418240,4439350673,677,485,0,0,5679087616,5679087616,600,1108,0,0
8388608,0.75,D,layer_order_declared,400000,1,1280,10737418240,4795571358,810,618,0,0,6794772480,6794772480,430,1461,0,0
8388608,0.75,D,layer_order_declared,400000,2,1280,10737418240,4469484339,806,614,0,0,6761218048,6761218048,453,1330,0,0
8388608,0.75,D,layer_order_declared,400000,3,1280,10737418240,4632741730,813,621,0,0,6819938304,6819938304,431,1521,0,0
8388608,0.75,E,layer_order_learned,400000,1,1280,10737418240,3690473509,421,412,0,183,5066719232,5066719232,461,929,0,0
8388608,0.75,E,layer_order_learned,400000,2,1280,10737418240,3670664231,418,428,0,202,5200936960,5200936960,504,655,0,0
